=== VTF Upscaler 7.0.0 Log — 2026-02-17 23:34:56 ===

[23:34:56] ⚡ Using cached scan for 736 files (instant)...
[23:34:56] ⊖ Skipped 408 files: 145x already 4096x4096, 34x 4096x2048, 9x mask texture, 3x 2048x4096, 2x 1024x4096
[23:34:56] 🔍 Scan done: 328 to upscale (119.7 MB), 408 skipped | batch size: 200
[23:34:56] 📦 Batch 1/2 (200 files)...
[23:40:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:38] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:55] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:55] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:55] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:55] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:57] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:03] ✓ enlisted5.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:05] ✓ enlisted6.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:05] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:05] Generating AI preview with realesrgan-x4plus-anime...
[23:41:06] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:07] ✓ AI preview: AI (realesrgan-x4plus-anime)
[23:41:07] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:07] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:07] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:12] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:14] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:15] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:16] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:17] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:17] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:17] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:22] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:27] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:27] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:27] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:30] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:30] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:30] ✓ enlisted4.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:31] ✓ enlisted5.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:33] ✓ enlisted6.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:33] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:36] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:42] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:42] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:42] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:42] ✓ robe.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:42] ✓ robe1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:51] ✓ phase2armorsep.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:51] ✓ phase2armorsepg.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:52] ✓ phase2armorsep.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:52] ✓ phase2armorsepg.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:52] ⚠ phase2armorsep.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB) ⚠️ FLAT
[23:41:52] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:54] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:54] ✓ skin.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:54] ✓ coat.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:54] ✓ cape.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:41:54] ⚠ robes.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[23:41:54] ⚠ robes1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[23:41:56] ⚠ robes2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[23:42:02] ✓ metal_base_grey.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ assasinbowcaster.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ firepuncher.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:42:08] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:11] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:15] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:17] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✓ phase2armorsep2.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ⚠ robe.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ SUSPECT
[23:42:20] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[23:42:20] ✅ Done in 7.4min (44.0/min) | ✓326 ⊖408 ✗2
[23:42:20] ⚠️ CORRUPTION REPORT: 21 file(s) flagged for review:
[23:42:20]   → pauldron.vtf
[23:42:20]   → commanderwolffedc15_d.vtf
[23:42:20]   → commanderwolffedc15_d2.vtf
[23:42:20]   → helm12.vtf
[23:42:20]   → pauldron.vtf
[23:42:20]   → pauldron.vtf
[23:42:20]   → 327th shoulder.vtf
[23:42:20]   → body2.vtf
[23:42:20]   → legs.vtf
[23:42:20]   → legs1.vtf
[23:42:20]   → wear_human_male_head_cloneseason4codyhelm_cody_c.vtf
[23:42:20]   → helmet_pilot2.vtf
[23:42:20]   → commanderwolffe.vtf
[23:42:20]   → commanderwolffedc15.vtf
[23:42:20]   → pauldron2.vtf
[23:42:20]   → phase2armorsep.vtf
[23:42:20]   → phase2armorsep.vtf
[23:42:20]   → robes.vtf
[23:42:20]   → robes1.vtf
[23:42:20]   → robes2.vtf
[23:42:20]   → robe.vtf

=== Completed: 326 success, 408 skipped, 2 failed in 7.4min ===
