=== VTF Upscaler 7.0.0 Log — 2026-02-21 20:01:51 ===

[20:01:51] ⚡ Using cached scan for 14834 files (instant)...
[20:01:51] ⊖ Skipped 11970 files: 5052x already 4096x4096, 1795x normal map, 858x specular, 463x 4096x2048, 344x 2048x4096, 71x bump map, 44x 512x4096, 42x special texture, 33x detail texture, 30x 4096x1024, 30x mask texture, 29x 4096x256, 16x 1024x4096, 11x 4096x512, 5x environment map, 5x gloss map, 3x 256x4096, 1x 128x4096
[20:01:51] 🔍 Scan done: 2864 to upscale (2083.0 MB), 11970 skipped | batch size: 200
[20:01:51] 📦 Batch 1/15 (200 files)...
[20:27:21] ✓ ruins_jedi_statue_02_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:24] ✓ sith_academy_main_obelisk_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:25] ✓ sith_ancient_pictographic_mural_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:31] ✓ statue_boss_brontes_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:33] ✓ statue_boss_council_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:33] ✓ statue_boss_soa_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:34] ✓ statue_boss_styrak_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:34] ✓ destroyed_astromech_rep_a01_v01_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:34] ✓ rakata_geothermal_energy_collector_02_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:34] ✓ rakata_geothermal_energy_collector_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:34] ✓ tech_auction_house_kiosk_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:36] ✓ tech_body_container_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:37] ✓ tech_city_workbench_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:40] ✓ tech_d7_mentor_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:40] ✓ tech_droid_pod_exterior_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:40] ✓ tech_holo_terminal_drone_01_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:46] ✓ tech_library_counter_stone_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:46] ✓ tech_radar_small_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:46] ✓ tech_science_centrifuge_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:47] ✓ tech_science_large_round_device_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:47] ✓ tech_science_microscope_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:47] ✓ tech_teleporter_iok_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:48] ✓ tech_vaporator_derrick_white_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:50] ✓ neu_autoturret01_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:55] ✓ veh_ht21_condor01_damage_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ✓ veh_ht21_condor02_damage_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ✓ vendor_barbershop_stall_suv_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ✓ vendor_cartel_throne_base_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ✓ vendor_cartel_throne_mattress_d.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ⚠ particle_noisesphere.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:27:56] ⚠ physwave.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:27:56] ⚠ physwave_nocolor.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:27:56] ✓ rainbow.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:27:56] ⚠ red_shockwave.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:07] ✓ steamcenturion.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:07] ✓ torch.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ arbrefallen01.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ⚠ cobweb001.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:13] ⚠ cobweb002.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:13] ⚠ cobweb004.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:13] ✓ saucer.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ xwing_hull.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ xwing_hull_red5.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ xwing_lgear.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ xwing_wings.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ xwing_wings_red5.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ regisaber.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:13] ✓ regisabernorm.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ speeder.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sith_fighter.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night2014_01_hdrbk.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night2014_01_hdrft.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night2014_01_hdrlf.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night2014_01_hdrrt.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night2014_01_hdrup.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night_01_hdrbk.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ⚠ sky_halloween_night_01_hdrdn.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:19] ✓ sky_halloween_night_01_hdrft.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night_01_hdrlf.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night_01_hdrrt.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:19] ✓ sky_halloween_night_01_hdrup.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:22] ✓ cor_sign_blacksun.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:25] ✓ mall_trees_branches02.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:25] ✓ urban_trees_branches01_mip0.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:25] ⚠ tesla1.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ tesla2.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ tesla3.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ tesla4.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ tesla5.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ tesla6.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ eyeglow.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ✓ ori_arc_simple.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:25] ⚠ ins_debris_rocks.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:25] ⚠ hl2mmod_energy_impactsparks_1.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:25] ⚠ papertrail.vtf: 2048x512 → 4096x1024 [AI] (5.3MB) ⚠️ DARK
[20:28:27] ⚠ spray1.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:27] ✓ ins_animsmokethin_01.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:27] ✓ ins_animsmokethin_02.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:27] ✓ antlion_goop3.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:27] ⚠ hl2mmod_hl2firelickshd_trail.vtf: 2048x1024 → 4096x2048 [AI] (5.3MB) ⚠️ DARK
[20:28:27] ⚠ fire_particle_7.vtf: 2048x512 → 4096x1024 [AI] (5.3MB) ⚠️ DARK
[20:28:41] ✓ vistasmokev1_1024.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:41] ⚠ vistasmokev1_emods.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:42] ✓ vistasmokev1.vtf: 1024x1024 → 4096x4096 [AI] (21.3MB)
[20:28:42] ✓ weapon_yellowheart1_02.vtf: 512x1024 → 2048x4096 [AI] (32.0MB)
[20:28:42] ✓ weapon_yellowheart1_03.vtf: 512x1024 → 2048x4096 [AI] (32.0MB)
[20:28:42] ✓ muzzleflashx_nemole.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[20:28:42] ⚠ muzzleflashx_nemole_w.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ FLAT
[20:28:42] ✓ d-tele1.vtf: 128x128 → 4096x4096 [AI] (64.0MB)
[20:28:42] ✓ e-tele1.vtf: 128x128 → 4096x4096 [AI] (64.0MB)
[20:28:42] ✓ tele1.vtf: 128x128 → 4096x4096 [AI] (64.0MB)
[20:28:42] ✓ prisonmap_disp.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible_blade.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible_blade2.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible_blade3.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible_blade4.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ crucible_glow.vtf: 1024x2048 → 2048x4096 [AI] (10.7MB)
[20:28:42] ✓ cedisaber1.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ rey_staff.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ blue-crystal-1.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ green-crystal-1.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ inner-2.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ outer-3.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ✓ red-crystal-1.vtf: 2048x2048 → 4096x4096 [AI] (10.7MB)
[20:28:48] ⚠ tp2eyefx.vtf: 128x128 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:28:48] ✗ tp3eyefx.vtf: AI output missing or corrupted
[20:28:48] ✗ tpeye_.vtf: AI output missing or corrupted
[20:28:48] ⚠ tp_eyefx-i.vtf: 128x128 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:48] ⚠ tp_eyefx.vtf: 128x128 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[20:28:48] ⚠ stmu0.vtf: 128x256 → 2048x4096 [AI] (5.3MB) ⚠️ DARK
[20:28:48] 📦 Batch 14/15 (200 files)...
[20:28:48] [GPU] [Split] Pass 1: 16 normal images (tile=1024)
[20:28:48] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[20:28:49] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[20:28:49] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[20:28:49] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[20:28:49] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[20:28:49] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[20:28:49] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[20:28:49] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[20:28:50] ⚠ GPU: vkAllocateMemory failed -2
[20:28:50] [GPU] R:\_batch_NORMAL/0001.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0001.png done
[20:28:50] [GPU] R:\_batch_NORMAL/0002.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0002.png done
[20:28:50] [GPU] R:\_batch_NORMAL/0004.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0004.png done
[20:28:51] [GPU] R:\_batch_NORMAL/0003.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0003.png done
[20:28:51] [GPU] R:\_batch_NORMAL/0006.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0006.png done
[20:28:51] [GPU] R:\_batch_NORMAL/0005.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0005.png done
[20:28:51] [GPU] R:\_batch_NORMAL/0008.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0008.png done
[20:28:52] [GPU] R:\_batch_NORMAL/0007.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0007.png done
[20:28:52] [GPU] R:\_batch_NORMAL/0010.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0010.png done
[20:28:52] [GPU] R:\_batch_NORMAL/0009.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0009.png done
[20:28:53] [GPU] R:\_batch_NORMAL/0015.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0015.png done
[20:28:53] [GPU] R:\_batch_NORMAL/0011.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0011.png done
[20:28:53] [GPU] R:\_batch_NORMAL/0018.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0018.png done
[20:28:53] [GPU] R:\_batch_NORMAL/0092.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0092.png done
[20:28:53] [GPU] R:\_batch_NORMAL/0016.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0016.png done
[20:28:54] [GPU] R:\_batch_NORMAL/0021.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0021.png done
[20:28:59] [GPU] [Split] Pass 2: 169 tall images (tile=512, height>=1024)
[20:28:59] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[20:28:59] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[20:28:59] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[20:28:59] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[20:28:59] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[20:28:59] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[20:28:59] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[20:28:59] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[20:29:00] [GPU] R:\_batch_TALL/0012.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0012.png done
[20:29:01] [GPU] R:\_batch_TALL/0000.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0000.png done
[20:29:01] [GPU] R:\_batch_TALL/0014.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0014.png done
[20:29:01] [GPU] R:\_batch_TALL/0013.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0013.png done
[20:29:02] [GPU] R:\_batch_TALL/0017.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0017.png done
[20:29:02] [GPU] R:\_batch_TALL/0019.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0019.png done
[20:29:02] [GPU] R:\_batch_TALL/0020.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0020.png done
[20:29:05] ⚠ GPU batch 14: VRAM failed — retrying with safe settings (threads=1:1:1)...
[20:29:07] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[20:29:07] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[20:29:07] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[20:29:07] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[20:29:07] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[20:29:07] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[20:29:07] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[20:29:07] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[20:29:09] [GPU] R:\vtf_batch_14_1771705367\input/0003.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0003.png done
[20:29:09] [GPU] R:\vtf_batch_14_1771705367\input/0001.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0001.png done
[20:29:09] [GPU] R:\vtf_batch_14_1771705367\input/0002.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0002.png done
[20:29:09] [GPU] R:\vtf_batch_14_1771705367\input/0000.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0000.png done
[20:29:10] [GPU] R:\vtf_batch_14_1771705367\input/0004.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0004.png done
[20:29:10] [GPU] R:\vtf_batch_14_1771705367\input/0007.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0007.png done
[20:29:10] [GPU] R:\vtf_batch_14_1771705367\input/0005.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0005.png done
[20:29:10] [GPU] R:\vtf_batch_14_1771705367\input/0006.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0006.png done
[20:29:11] [GPU] R:\vtf_batch_14_1771705367\input/0009.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0009.png done
[20:29:11] [GPU] R:\vtf_batch_14_1771705367\input/0008.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0008.png done
[20:29:11] [GPU] R:\vtf_batch_14_1771705367\input/0010.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0010.png done
[20:29:11] [GPU] R:\vtf_batch_14_1771705367\input/0011.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0011.png done
[20:29:12] [GPU] R:\vtf_batch_14_1771705367\input/0015.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0015.png done
[20:29:12] [GPU] R:\vtf_batch_14_1771705367\input/0013.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0013.png done
[20:29:12] [GPU] R:\vtf_batch_14_1771705367\input/0012.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0012.png done
[20:29:12] [GPU] R:\vtf_batch_14_1771705367\input/0014.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0014.png done
[20:29:12] [GPU] R:\vtf_batch_14_1771705367\input/0016.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0016.png done
[20:29:13] [GPU] R:\vtf_batch_14_1771705367\input/0017.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0017.png done
[20:29:13] [GPU] R:\vtf_batch_14_1771705367\input/0018.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0018.png done
[20:29:13] [GPU] R:\vtf_batch_14_1771705367\input/0019.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0019.png done
[20:29:13] [GPU] R:\vtf_batch_14_1771705367\input/0021.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0021.png done
[20:29:14] [GPU] R:\vtf_batch_14_1771705367\input/0020.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0020.png done
[20:29:18] [GPU] R:\vtf_batch_14_1771705367\input/0022.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0022.png done
[20:29:19] [GPU] R:\vtf_batch_14_1771705367\input/0025.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0025.png done
[20:29:19] [GPU] R:\vtf_batch_14_1771705367\input/0023.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0023.png done
[20:29:19] [GPU] R:\vtf_batch_14_1771705367\input/0024.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0024.png done
[20:29:21] [GPU] R:\vtf_batch_14_1771705367\input/0026.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0026.png done
[20:29:25] [GPU] R:\vtf_batch_14_1771705367\input/0028.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0028.png done
[20:29:25] [GPU] R:\vtf_batch_14_1771705367\input/0029.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0029.png done
[20:29:26] [GPU] R:\vtf_batch_14_1771705367\input/0027.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0027.png done
[20:29:28] [GPU] R:\vtf_batch_14_1771705367\input/0030.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0030.png done
[20:29:29] [GPU] R:\vtf_batch_14_1771705367\input/0031.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0031.png done
[20:29:34] [GPU] R:\vtf_batch_14_1771705367\input/0033.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0033.png done
[20:29:34] [GPU] R:\vtf_batch_14_1771705367\input/0032.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0032.png done
[20:29:36] [GPU] R:\vtf_batch_14_1771705367\input/0034.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0034.png done
[20:29:37] [GPU] R:\vtf_batch_14_1771705367\input/0035.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0035.png done
[20:29:40] [GPU] R:\vtf_batch_14_1771705367\input/0037.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0037.png done
[20:29:41] [GPU] R:\vtf_batch_14_1771705367\input/0036.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0036.png done
[20:29:43] [GPU] R:\vtf_batch_14_1771705367\input/0038.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0038.png done
[20:29:44] [GPU] R:\vtf_batch_14_1771705367\input/0039.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0039.png done
[20:29:48] [GPU] R:\vtf_batch_14_1771705367\input/0040.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0040.png done
[20:29:48] [GPU] R:\vtf_batch_14_1771705367\input/0041.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0041.png done
[20:29:51] [GPU] R:\vtf_batch_14_1771705367\input/0042.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0042.png done
[20:29:51] [GPU] R:\vtf_batch_14_1771705367\input/0045.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0045.png done
[20:29:53] [GPU] R:\vtf_batch_14_1771705367\input/0043.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0043.png done
[20:29:55] [GPU] R:\vtf_batch_14_1771705367\input/0044.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0044.png done
[20:29:58] [GPU] R:\vtf_batch_14_1771705367\input/0046.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0046.png done
[20:30:00] [GPU] R:\vtf_batch_14_1771705367\input/0047.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0047.png done
[20:30:00] [GPU] R:\vtf_batch_14_1771705367\input/0048.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0048.png done
[20:30:03] [GPU] R:\vtf_batch_14_1771705367\input/0049.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0049.png done
[20:30:06] [GPU] R:\vtf_batch_14_1771705367\input/0050.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0050.png done
[20:30:07] [GPU] R:\vtf_batch_14_1771705367\input/0051.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0051.png done
[20:30:07] [GPU] R:\vtf_batch_14_1771705367\input/0052.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0052.png done
[20:30:11] [GPU] R:\vtf_batch_14_1771705367\input/0053.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0053.png done
[20:30:14] [GPU] R:\vtf_batch_14_1771705367\input/0054.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0054.png done
[20:30:15] [GPU] R:\vtf_batch_14_1771705367\input/0055.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0055.png done
[20:30:16] [GPU] R:\vtf_batch_14_1771705367\input/0056.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0056.png done
[20:30:18] [GPU] R:\vtf_batch_14_1771705367\input/0058.bmp -> G:\_vtf_scratch\vtf_out_14_1771705728\output/0058.png done
